Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.choice_1,Answer.choice_10,Answer.choice_11,Answer.choice_12,Answer.choice_13,Answer.choice_14,Answer.choice_15,Answer.choice_16,Answer.choice_17,Answer.choice_18,Answer.choice_19,Answer.choice_2,Answer.choice_20,Answer.choice_3,Answer.choice_4,Answer.choice_5,Answer.choice_6,Answer.choice_7,Answer.choice_8,Answer.choice_9,Answer.comments,Answer.display.screenHeight,Answer.display.screenWidth,Answer.pic_0,Answer.pic_1,Answer.pic_10,Answer.pic_11,Answer.pic_12,Answer.pic_13,Answer.pic_14,Answer.pic_15,Answer.pic_16,Answer.pic_17,Answer.pic_18,Answer.pic_19,Answer.pic_2,Answer.pic_20,Answer.pic_21,Answer.pic_22,Answer.pic_23,Answer.pic_24,Answer.pic_25,Answer.pic_26,Answer.pic_27,Answer.pic_28,Answer.pic_29,Answer.pic_3,Answer.pic_30,Answer.pic_31,Answer.pic_32,Answer.pic_33,Answer.pic_34,Answer.pic_35,Answer.pic_36,Answer.pic_37,Answer.pic_38,Answer.pic_39,Answer.pic_4,Answer.pic_40,Answer.pic_41,Answer.pic_42,Answer.pic_43,Answer.pic_44,Answer.pic_45,Answer.pic_46,Answer.pic_47,Answer.pic_48,Answer.pic_49,Answer.pic_5,Answer.pic_50,Answer.pic_51,Answer.pic_52,Answer.pic_53,Answer.pic_54,Answer.pic_55,Answer.pic_56,Answer.pic_57,Answer.pic_58,Answer.pic_59,Answer.pic_6,Answer.pic_60,Answer.pic_61,Answer.pic_62,Answer.pic_63,Answer.pic_64,Answer.pic_65,Answer.pic_66,Answer.pic_67,Answer.pic_68,Answer.pic_69,Answer.pic_7,Answer.pic_70,Answer.pic_71,Answer.pic_72,Answer.pic_73,Answer.pic_74,Answer.pic_75,Answer.pic_76,Answer.pic_77,Answer.pic_78,Answer.pic_79,Answer.pic_8,Answer.pic_80,Answer.pic_81,Answer.pic_82,Answer.pic_83,Answer.pic_84,Answer.pic_85,Answer.pic_86,Answer.pic_87,Answer.pic_88,Answer.pic_89,Answer.pic_9,Answer.pic_90,Answer.pic_91,Answer.pic_92,Answer.pic_93,Answer.pic_94,Answer.pic_95,Answer.pic_96,Answer.pic_97,Answer.pic_98,Answer.pic_99,Answer.repic_1,Answer.repic_10,Answer.repic_11,Answer.repic_12,Answer.repic_13,Answer.repic_14,Answer.repic_15,Answer.repic_16,Answer.repic_17,Answer.repic_18,Answer.repic_19,Answer.repic_2,Answer.repic_20,Answer.repic_3,Answer.repic_4,Answer.repic_5,Answer.repic_6,Answer.repic_7,Answer.repic_8,Answer.repic_9,Answer.rt_0,Answer.rt_1,Answer.rt_10,Answer.rt_11,Answer.rt_12,Answer.rt_13,Answer.rt_14,Answer.rt_15,Answer.rt_16,Answer.rt_17,Answer.rt_18,Answer.rt_19,Answer.rt_2,Answer.rt_20,Answer.rt_21,Answer.rt_22,Answer.rt_23,Answer.rt_24,Answer.rt_25,Answer.rt_26,Answer.rt_27,Answer.rt_28,Answer.rt_29,Answer.rt_3,Answer.rt_30,Answer.rt_31,Answer.rt_32,Answer.rt_33,Answer.rt_34,Answer.rt_35,Answer.rt_36,Answer.rt_37,Answer.rt_38,Answer.rt_39,Answer.rt_4,Answer.rt_40,Answer.rt_41,Answer.rt_42,Answer.rt_43,Answer.rt_44,Answer.rt_45,Answer.rt_46,Answer.rt_47,Answer.rt_48,Answer.rt_49,Answer.rt_5,Answer.rt_50,Answer.rt_51,Answer.rt_52,Answer.rt_53,Answer.rt_54,Answer.rt_55,Answer.rt_56,Answer.rt_57,Answer.rt_58,Answer.rt_59,Answer.rt_6,Answer.rt_60,Answer.rt_61,Answer.rt_62,Answer.rt_63,Answer.rt_64,Answer.rt_65,Answer.rt_66,Answer.rt_67,Answer.rt_68,Answer.rt_69,Answer.rt_7,Answer.rt_70,Answer.rt_71,Answer.rt_72,Answer.rt_73,Answer.rt_74,Answer.rt_75,Answer.rt_76,Answer.rt_77,Answer.rt_78,Answer.rt_79,Answer.rt_8,Answer.rt_80,Answer.rt_81,Answer.rt_82,Answer.rt_83,Answer.rt_84,Answer.rt_85,Answer.rt_86,Answer.rt_87,Answer.rt_88,Answer.rt_89,Answer.rt_9,Answer.rt_90,Answer.rt_91,Answer.rt_92,Answer.rt_93,Answer.rt_94,Answer.rt_95,Answer.rt_96,Answer.rt_97,Answer.rt_98,Answer.rt_99,Approve,Reject
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3PW9OPU9PRV5ABWCDQTWQ81O1GW12S,A2GUJX2E6LDLIT,Submitted,Mon Apr 02 19:22:42 PDT 2018,Mon Apr 02 19:31:08 PDT 2018,Thu Apr 05 19:31:08 PDT 2018,,,,506,0% (0/0),0% (0/0),0% (0/0),0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,{},768,1366,-9,28,37,-30,10,-31,-34,-41,-37,7,1,17,-17,6,42,-43,-2,15,-24,-12,8,44,30,-3,13,-1,35,50,33,-16,-6,-46,-40,26,23,46,-36,-4,4,49,-20,32,-8,-11,21,-23,43,-21,2,24,19,18,-29,-22,36,-5,41,-19,48,-33,-14,-28,-27,5,31,-42,3,-35,25,16,29,9,-48,39,11,-25,40,-26,27,20,-47,-50,34,-44,47,38,-10,-13,-49,-38,22,-39,-7,12,-18,-45,14,45,-32,-15,102,36,106,-5,-42,108,107,-48,110,109,22,23,-47,101,-17,104,-12,103,-16,105,6303,1957,2323,2064,1909,2101,1565,1712,2629,5038,1054,1961,2155,12384,4904,2501,2667,6345,3568,2944,2591,3694,2686,2195,2201,1717,6154,5965,4731,2539,3372,17558,14331,7283,2089,12588,13565,4419,3713,2584,1281,2922,1805,7198,10315,1875,3168,1221,2140,3340,7375,5432,4177,4226,2972,1932,2629,2455,2553,3294,1684,2082,2064,2301,1943,2559,2237,2167,6725,3205,7637,3919,2429,2494,3381,2239,2932,3603,1780,9568,1382,3319,7155,1676,3480,2154,1839,1727,2531,2071,1768,1530,1720,2262,1722,2202,5387,3756,2281,1222,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3PWWM24LHT9NLBGXCB2B5IOWFM428F,A2DMG8YDP7F14G,Submitted,Mon Apr 02 20:16:00 PDT 2018,Mon Apr 02 20:47:51 PDT 2018,Thu Apr 05 20:47:51 PDT 2018,,,,1911,0% (0/0),0% (0/0),0% (0/0),0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,Yep,1050,1680,-30,6,-42,35,-9,-11,-2,34,21,-29,42,37,11,-13,49,-18,27,-34,7,8,-27,-47,40,32,-46,39,-5,24,18,44,15,30,4,-20,-45,-7,31,-25,-50,45,13,36,-37,-40,-38,23,12,-31,-39,-32,43,48,3,-3,16,33,1,14,-48,19,-6,-10,-35,-44,25,-17,46,-21,17,-4,-19,-1,-8,26,-22,47,28,9,-28,-26,10,29,-43,20,-36,-23,-49,-24,-14,-33,5,22,-41,38,-15,-12,50,2,41,-16,101,-40,-7,105,107,108,28,-4,110,109,-43,11,-12,-9,102,4,103,-20,104,106,4515,3490,1164,1379,1172,1161,1100,1541,1493,1072,1954,1123,2080,2847,2279,1615,2528,2466,2079,2605,2415,2176,4107,1985,1988,3860,3120,1718,3238,3368,3139,1672,2393,1773,2122,2379,1550,1423,1279,1591,2859,1474,1155,8915,1094,1422,1594,1591,1603,1753,1383,1534,2140,1382,1253,1437,1406,2223,1347,1344,1279,1305,1230,1327,1332,1152,2174,1856,1770,1087,1038,1071,1017,8649,1013,1101,1168,1118,1214,2092,3035,4165,1873,2887,2023,1754,1610,1492,1338,1311,3155,2530,1702,1912,1389,1188,2118,1412,1223,1045,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3QECW5O0KICYISR8XSF4ULNVD8DT5R,A1TSQCY9QR6RM7,Submitted,Mon Apr 02 19:20:28 PDT 2018,Mon Apr 02 19:30:40 PDT 2018,Thu Apr 05 19:30:40 PDT 2018,,,,612,0% (0/0),0% (0/0),0% (0/0),1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,{},768,1366,2,7,47,-33,-18,17,24,-31,-7,-6,44,-8,-9,37,-12,13,-34,38,-4,-27,-5,48,1,22,30,33,18,-39,23,6,-30,40,27,12,-15,35,-36,21,10,-37,4,8,-26,26,45,49,-28,-16,9,-23,5,-22,39,43,16,31,-29,-14,-20,-46,-32,-44,14,11,3,19,-3,-19,34,25,-49,15,-35,-1,-25,-41,-10,-21,-13,20,28,-24,41,-2,-11,46,32,-38,50,-50,36,42,-47,-17,-40,-48,-43,-42,-45,29,2,105,43,106,107,25,108,3,109,110,46,101,-24,102,44,103,104,-12,13,-36,15058,4036,4326,5826,3526,4907,4632,3899,4160,3676,4260,4909,4926,7152,4475,3675,2980,5084,3677,3538,3617,3475,3420,8975,3037,3531,4383,3404,3803,4315,3733,3818,3445,3899,5555,5450,4904,2576,4197,2474,4154,3991,3154,3424,3359,7540,3260,3427,2808,2608,3288,3663,6210,2951,2894,3262,4595,4220,1947,3075,3681,3291,9527,4906,3605,2672,2908,5477,4703,4102,2633,4327,2874,4068,3439,3665,3191,3345,3757,8324,4675,3194,4082,3141,3207,4525,3911,3784,3740,5431,4337,3581,3144,2834,3478,3553,2996,3870,2741,5455,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3R9WASFE20RM61TW9WHV2LFPNYDZFW,A3PSVJUSNZVZOW,Submitted,Mon Apr 02 19:27:13 PDT 2018,Mon Apr 02 19:31:00 PDT 2018,Thu Apr 05 19:31:00 PDT 2018,,,,227,0% (0/0),0% (0/0),0% (0/0),1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,{},900,1440,34,13,-7,-30,27,-1,9,48,23,-13,7,-39,-9,-34,19,44,10,-15,46,50,37,-2,1,38,-25,35,36,26,4,-40,14,22,16,43,11,-47,28,32,39,-19,31,-17,-35,-50,6,45,-36,-44,33,-38,20,-26,-42,-3,24,41,-33,-45,-49,-10,-48,18,12,15,-27,17,47,-16,49,40,-4,-37,-14,25,-11,-22,-20,-41,-28,8,-32,29,30,-43,-31,5,2,-24,-8,-18,42,-6,-23,21,-21,-12,-5,3,-29,-46,-28,6,106,24,49,40,107,108,109,-21,110,101,3,48,102,104,103,44,37,105,3562,3841,1108,1249,989,926,897,904,857,784,881,845,2934,2522,2490,1940,1452,1425,1549,1901,1713,1206,2718,3407,1159,1411,1933,1164,1234,1399,1150,1148,1324,1120,3141,2869,1542,1265,1266,1057,1905,2699,1216,1452,1426,4344,1585,1890,1390,1169,1281,1210,2975,1240,1910,1224,3217,1295,1078,954,997,995,898,806,839,799,941,3514,815,797,740,740,764,885,1187,808,789,1101,2473,1511,869,857,1067,853,930,852,964,941,905,1789,971,834,932,966,881,914,952,1552,1013,979,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3RU7GD8VPP41W2WCS7JSIMWQ2P0PSK,ANUG05IDFTWF,Submitted,Mon Apr 02 19:18:49 PDT 2018,Mon Apr 02 19:31:12 PDT 2018,Thu Apr 05 19:31:12 PDT 2018,,,,743,100% (11/11),100% (1/1),0% (0/0),0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,"I use Chrome.  While learning the objects, the object is not placed in the center of the screen.  It's placed at the top right hand corner.  So some part of the shape was chopped off.  I can't really view the whole image at all.  If the object is not too big then I could see the whole imagine.",900,1600,-25,34,38,-10,-23,30,-31,-4,7,-26,-17,-36,-34,-9,26,16,-16,47,-6,43,21,39,3,45,-12,-8,-15,-30,13,-21,11,-48,-38,24,6,35,9,49,-42,44,48,-50,17,25,20,-11,-1,-37,-45,-22,8,-41,32,33,22,-49,46,-3,37,-20,-47,23,10,-32,-46,-19,31,-5,18,-43,-28,42,-29,5,-2,-13,14,36,-14,15,50,40,29,-24,27,-40,41,28,-18,19,-44,4,-35,2,-33,12,1,-27,-39,-7,102,48,106,-42,-3,37,107,108,27,-40,110,30,109,-10,101,11,103,-30,104,105,6329,10299,6000,1738,2922,3460,2553,2564,1817,2897,2039,4709,5196,4422,3179,2464,2911,4350,2583,5301,3975,4780,8764,7364,1535,2260,3611,1691,2225,2698,4575,3222,3441,3558,5640,5465,5165,4586,4260,5116,10424,4169,4285,2720,2907,2081,2670,2377,2107,1788,4892,3073,8380,2066,6660,2667,3548,2992,4136,2776,1896,3851,3218,1361,3199,3511,4769,3035,5316,2699,4007,4220,1381,7788,2071,1550,3775,3988,15457,2857,1589,2285,5088,2523,4935,1749,5015,2078,1619,3999,1436,2184,1399,4263,3401,2475,2646,2261,2044,1507,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3RXPCZQMQQMVP54JC5ELSCVPBY0G1N,A3CBN6Y98YGAHZ,Submitted,Mon Apr 02 19:16:30 PDT 2018,Mon Apr 02 19:23:57 PDT 2018,Thu Apr 05 19:23:57 PDT 2018,,,,447,0% (0/0),0% (0/0),0% (0/0),0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,{},1080,1920,10,-13,-29,22,48,39,-10,-20,44,33,-26,11,4,-30,-12,-5,24,-49,9,16,17,14,-11,46,45,-18,-2,31,-36,35,7,40,-47,3,-33,-22,-24,28,-32,-46,-16,27,12,19,42,-38,5,37,30,-39,34,-50,-25,-19,-37,1,20,-27,41,-1,-31,18,-6,13,2,-23,-42,-9,-4,29,38,-28,15,-14,21,-48,36,47,-44,26,-40,-43,-41,50,-15,-7,49,-3,-35,25,-21,-45,-34,23,6,-8,8,-17,43,32,102,27,30,105,47,108,38,107,109,-3,49,-10,110,11,101,104,-18,9,103,106,7701,7117,4895,3956,5077,5330,6173,5423,5134,5495,2948,4943,6536,6168,3109,2934,3166,2729,2444,2158,3182,2953,1725,4588,4478,1751,2337,4060,3127,2351,1912,3524,3086,2895,4814,3040,3630,2206,1887,1759,1515,4060,1637,3734,3864,5913,2813,1782,1703,2056,2425,2317,1982,1527,1926,1749,4260,3902,2136,1993,5103,3480,2556,2615,2351,1318,4537,5640,2069,3399,4167,2097,3388,2134,2310,3714,3532,2935,3976,4368,2190,1687,1710,1702,1910,1697,1869,1822,1352,7492,1551,1487,1311,1527,1645,1479,1638,1270,2703,1537,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3S0TNUHWKUTAOLED90MS11F0CCQD8U,A14NP6X071S7GK,Submitted,Mon Apr 02 20:19:22 PDT 2018,Mon Apr 02 20:22:22 PDT 2018,Thu Apr 05 20:22:22 PDT 2018,,,,180,0% (0/0),0% (0/0),0% (0/0),0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,Everything seemed to work fine,864,1536,34,43,16,31,42,-18,44,-9,21,-19,-5,33,13,-40,10,-11,-30,-1,-27,38,-17,-44,-15,8,-33,20,24,4,23,-24,-10,-31,-49,32,-12,-43,48,47,50,-50,-4,5,26,49,-22,-23,15,-35,11,-7,1,-25,-13,46,22,-2,3,29,-47,-21,-38,37,17,-45,-32,30,9,2,-3,-34,-20,-16,-36,27,-6,-28,45,18,-48,-42,-39,19,41,36,-37,-29,25,39,7,-8,12,6,14,35,-41,-46,28,-14,40,-26,3,105,11,106,107,37,108,27,-46,109,-14,101,110,21,102,103,104,-17,23,-7,2484,2208,761,800,723,699,716,712,1937,920,834,763,2541,1927,887,764,765,795,744,828,886,764,715,888,741,721,725,625,734,678,593,592,602,666,963,1485,738,724,594,819,741,641,791,673,622,803,627,622,632,582,700,710,712,725,695,861,1214,1378,840,805,803,539,716,702,757,684,633,921,655,603,641,694,656,636,616,663,522,582,705,1743,746,769,691,642,682,614,671,558,607,736,627,555,563,568,597,608,672,685,738,590,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3S3AMIZX3VGC0O4QQC2X3NBJ23BDC0,AYXR26L3MIPB0,Submitted,Mon Apr 02 19:18:42 PDT 2018,Mon Apr 02 19:24:26 PDT 2018,Thu Apr 05 19:24:26 PDT 2018,,,,344,100% (2/2),100% (1/1),100% (1/1),1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,{},806,1366,49,-29,-12,-41,-6,-1,-47,5,29,27,-30,20,47,50,43,28,-13,-48,34,48,-42,-18,25,31,-45,-40,16,21,-34,22,-20,44,33,-25,-31,-43,9,14,-16,41,-2,-21,-22,32,7,36,-49,-27,-23,38,15,-17,30,-8,-44,8,2,39,46,42,-28,-37,-3,10,-50,26,-4,-10,-5,24,4,-32,-15,17,-11,13,6,-14,-19,11,-39,12,35,37,-35,18,-7,23,1,-24,-26,-38,-46,-33,-9,45,-36,40,19,3,-30,41,106,-49,-37,108,107,17,-26,109,110,101,-7,-29,102,-25,104,-48,103,105,7275,2454,5002,2107,2325,1457,2469,3095,2483,1847,2045,4727,1664,4404,2044,2239,1842,2169,1891,1704,1847,2027,1594,2392,1658,1436,1592,1645,1657,1574,1391,1790,1856,1272,2280,3940,1468,1268,1324,1814,1380,1231,3298,2014,1889,2190,1504,1937,1795,1545,1734,1376,1250,1458,1277,1670,2276,2515,1312,1156,1405,1119,1227,2156,1312,1408,2421,2407,1704,1748,1377,1453,1530,2781,1451,1195,1163,1142,2969,3881,2140,1311,1186,1285,1077,2109,1359,1468,1343,2844,1215,1212,1295,1110,1751,1249,1469,1300,1887,1516,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3S4AW7T80CTS3WF3AEU33270JZWL4B,A3DA81ZFKYYGFC,Submitted,Mon Apr 02 19:18:02 PDT 2018,Mon Apr 02 19:25:05 PDT 2018,Thu Apr 05 19:25:05 PDT 2018,,,,423,100% (3/3),0% (0/0),0% (0/0),0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,{},960,1708,50,-27,5,-5,42,-49,31,-32,-31,-39,-38,30,-29,-17,9,32,3,-47,21,48,-6,13,1,22,43,-21,25,-45,28,37,45,24,-15,41,-46,-25,10,34,17,-41,-3,-28,-34,4,-7,6,-19,-20,-35,-48,-10,-12,-42,-23,-26,-16,46,49,-50,8,-9,23,44,29,27,-30,-43,11,-8,15,-33,-24,35,-2,2,-14,-4,-22,7,-11,-13,26,47,-40,33,-1,-36,16,38,36,20,12,18,14,-18,19,40,39,-37,-44,102,-16,34,105,108,-33,107,35,-44,-40,110,101,109,50,-32,41,104,103,13,106,5910,3146,2128,1328,1842,1744,1366,2434,1458,1178,1340,4914,2580,50228,19114,3348,2688,2142,3136,2968,1894,1954,1888,4502,1804,1874,1440,2514,2588,1210,1210,1108,6214,1590,3214,3762,2630,1468,1492,3940,4384,1152,3532,3968,3302,1790,3934,1376,1252,1192,1350,1940,1304,1076,1254,1236,2896,4884,1420,1196,1492,1626,1418,1560,1188,1108,1062,21460,1312,1220,1420,1134,1754,2448,1516,1196,1194,1706,5976,3574,1252,1672,1708,1122,1422,1130,1156,1452,1250,1990,1538,1092,1268,1184,2170,1766,1432,1210,1180,1170,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3SEPORI8WOARAACOYGV3OK4YQI0AZU,A3FVI656E4G5TN,Submitted,Mon Apr 02 19:17:53 PDT 2018,Mon Apr 02 19:34:35 PDT 2018,Thu Apr 05 19:34:35 PDT 2018,,,,1002,0% (0/0),0% (0/0),0% (0/0),0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,{},768,1366,35,-20,39,26,21,-16,37,15,49,46,-18,-46,-50,5,-28,-13,-17,50,10,45,-24,33,47,-1,4,42,-49,13,-26,7,16,32,-2,22,-36,2,-42,20,-12,-33,-30,-43,-7,25,-37,30,6,-32,27,-10,43,-25,28,-4,-38,41,-44,-47,-15,48,-19,18,-14,-5,-40,-39,-31,-22,24,-45,3,40,-29,17,14,36,-21,-35,29,-27,-34,31,38,-11,12,9,19,34,1,-41,-9,11,44,-23,8,-48,-8,23,-3,-6,102,27,28,105,107,-47,48,108,-8,110,-34,-44,109,-22,101,50,104,103,7,106,9703,4093,2206,2179,1870,2224,2587,1860,1975,2096,1431,1978,3033,4727,1823,2186,2097,1911,2090,2120,2057,1814,2013,3129,1694,1044,1443,1095,1201,1254,1109,1086,1070,1395,2827,4155,3507,1262,1345,1395,1653,1593,1653,2132,1890,4509,1635,1434,1509,1545,1518,1450,1487,1459,1436,1730,3164,2217,998,1374,1048,1431,1011,1000,1096,1364,1371,2552,1161,1208,1350,1403,1186,1229,1246,1342,1215,1231,2008,3798,1871,970,994,1382,861,1190,1192,1265,1002,2036,1060,1151,990,1045,1170,1281,1147,1224,1262,1578,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3SITXWYCNWK7OPH13C7EMA8T01PXBJ,A30AGR5KF8IEL,Submitted,Mon Apr 02 20:22:59 PDT 2018,Mon Apr 02 20:36:53 PDT 2018,Thu Apr 05 20:36:53 PDT 2018,,,,834,100% (7/7),100% (1/1),0% (0/0),1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,It's all good!,768,1366,-20,-13,-49,13,19,25,-9,-35,46,-8,50,-16,40,-21,45,-3,44,-34,-47,9,10,15,-27,-14,-12,-24,31,21,22,-15,-26,14,-50,27,-44,38,-11,-23,41,-38,-29,6,-39,-6,2,-30,43,5,11,26,30,3,8,-25,-5,12,16,-36,49,-32,-37,35,29,-1,32,-18,-45,33,36,-46,7,-48,24,42,18,-33,-41,-10,20,-40,-19,-4,-7,48,-17,-22,28,17,4,23,1,34,-28,-43,-2,47,-42,-31,37,39,-44,12,106,38,107,24,108,42,110,47,28,20,109,102,101,104,103,-12,21,105,15170,10075,5652,7905,7330,8001,4481,6261,5406,4295,11440,4459,16189,6108,9454,4073,6547,5392,5465,6163,5526,8514,4387,4884,4219,5748,6472,6905,4985,4764,3806,7018,8507,5626,7517,8260,3814,4000,4889,4530,4687,5391,4151,4207,8076,6085,5077,5406,3954,5112,3966,4907,4811,3924,4369,3357,4482,4860,5519,3656,5313,4110,4767,2971,3485,3242,3362,5785,5096,3459,3344,3741,4514,3314,3560,3151,3062,3500,7348,8527,4862,4218,3942,5663,3617,3625,3617,4070,4406,8758,4000,5764,3104,3839,3398,3993,3357,3737,4590,4074,,
Psychology Experiment — Johns Hopkins University,Remember what you see! <10 minutes,"perception, experiment, psychology, survey, science, research",$0.70 ,Mon Apr 02 19:15:47 PDT 2018,120,BatchId:3178206;OriginalHitTemplateId:920937336;,3600,259200,Mon Apr 09 19:15:47 PDT 2018,,,3SPJ033422E26D5NW06X3CYFACRJYV,A2H1QUGX0SOUMH,Submitted,Mon Apr 02 19:35:43 PDT 2018,Mon Apr 02 19:41:39 PDT 2018,Thu Apr 05 19:41:39 PDT 2018,,,,356,100% (4/4),0% (0/0),0% (0/0),0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,{},768,1366,-6,-48,-14,-7,-46,17,3,20,-34,26,-42,-49,32,-41,-5,-24,6,34,19,-1,31,10,5,33,-11,-27,4,-26,44,28,14,25,12,-37,-30,39,2,-13,-17,41,-47,-50,-45,27,30,23,46,16,-18,-31,45,42,11,-39,49,-43,-8,9,43,15,21,-23,18,29,-35,-44,-21,47,-10,-29,13,-9,-22,1,37,-3,-19,22,-20,48,-4,-12,40,-16,-40,8,38,-38,50,35,-32,24,-2,-25,7,-36,36,-15,-33,-28,101,46,106,105,107,-21,108,-9,50,109,110,102,24,-42,-48,104,103,-37,-26,16,78585,4686,1164,965,929,2101,1699,1888,1433,1236,1537,818,1730,5924,1218,1446,1650,1810,1298,1305,1289,1740,1444,1019,899,1197,1590,1364,1140,1779,2035,2073,1004,986,1491,3470,1780,2486,918,859,779,1091,896,902,835,1004,1185,834,927,813,908,796,760,904,808,903,2703,5158,2398,1279,805,813,785,751,1001,781,757,4507,819,763,795,774,754,822,763,756,893,907,1252,3424,852,726,698,823,764,697,834,765,793,975,768,783,779,844,847,783,794,771,772,746,,
