subject,block_number,block_type,forced_exposure_time,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position,memory_false_stimulus,memory_true_stimulus
SS1627327252429,1,complex_dissimilar,130,6,background,background,complex,NA,1668.2999999999884,forced_short,first half,1,background,4,NA,FALSE,TRUE
SS1627327252429,1,complex_dissimilar,130,7,background,background,complex,NA,2900.5999999999767,forced_short,first half,1,background,4,NA,FALSE,TRUE
SS1627327252429,2,complex_dissimilar,450,1,background,background,complex,NA,4452.599999999977,forced_short,first half,2,background,5,6,TRUE,TRUE
SS1627327252429,2,complex_dissimilar,450,2,background,background,complex,NA,4243.5,forced_short,first half,2,background,5,6,TRUE,TRUE
SS1627327252429,2,complex_dissimilar,450,3,background,background,complex,NA,2487.5999999999767,forced_short,first half,2,background,5,6,TRUE,TRUE
SS1627327252429,2,complex_dissimilar,450,4,background,background,complex,NA,1863.2000000000698,forced_short,first half,2,background,5,6,TRUE,TRUE
SS1627327252429,2,complex_dissimilar,450,5,dissimilar deviant,deviant,complex,NA,4123.300000000047,forced_short,first half,2,first_deviant,5,6,TRUE,TRUE
SS1627327252429,2,complex_dissimilar,450,6,dissimilar deviant,deviant,complex,NA,1003.5999999999767,forced_short,first half,2,second_deviant,5,6,TRUE,TRUE
SS1627327252429,2,complex_dissimilar,450,7,background,background,complex,NA,1407.8000000000466,forced_short,first half,2,background,5,6,TRUE,TRUE
SS1627327252429,2,complex_dissimilar,450,8,background,background,complex,NA,2360.1999999999534,forced_short,first half,2,background,5,6,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,1,background,background,complex,NA,2853,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,2,background,background,complex,NA,3791.600000000093,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,3,background,background,complex,NA,1100.2000000000698,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,4,background,background,complex,NA,2269.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,5,background,background,complex,NA,1479.9000000000233,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,6,background,background,complex,NA,2122.6999999999534,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,7,background,background,complex,NA,1076.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,3,complex_dissimilar,60,8,background,background,complex,NA,1060.4000000000233,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,1,background,background,complex,NA,2522.3000000000466,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,2,background,background,complex,NA,4634.100000000093,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,3,background,background,complex,NA,2659,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,4,background,background,complex,NA,3363.9000000000233,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,5,background,background,complex,NA,2701.0999999999767,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,6,background,background,complex,NA,1477.1000000000931,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,7,background,background,complex,NA,1409.6999999999534,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,4,complex_dissimilar,50,8,background,background,complex,NA,2840.5999999999767,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,5,complex_dissimilar,550,1,background,background,complex,NA,2473.0999999999767,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,5,complex_dissimilar,550,2,background,background,complex,NA,3052.9000000000233,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,5,complex_dissimilar,550,3,background,background,complex,NA,3303,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,5,complex_dissimilar,550,4,background,background,complex,NA,1256.3999999999069,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,5,complex_dissimilar,550,5,background,background,complex,NA,2097,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,5,complex_dissimilar,550,6,background,background,complex,NA,3323.1999999999534,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,5,complex_dissimilar,550,7,background,background,complex,NA,1315,forced_short,second half,0,background,NA,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,1,background,background,complex,NA,1741.7999999999302,forced_short,second half,1,background,8,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,2,background,background,complex,NA,2857.8000000000466,forced_short,second half,1,background,8,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,3,background,background,complex,NA,740.2000000000698,forced_short,second half,1,background,8,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,4,background,background,complex,NA,976.2000000000698,forced_short,second half,1,background,8,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,5,background,background,complex,NA,2385,forced_short,second half,1,background,8,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,6,background,background,complex,NA,2112.6999999999534,forced_short,second half,1,background,8,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,7,background,background,complex,NA,1221,forced_short,second half,1,background,8,NA,TRUE,TRUE
SS1627327252429,6,complex_dissimilar,860,8,dissimilar deviant,deviant,complex,NA,5608.199999999953,forced_short,second half,1,first_deviant,8,NA,TRUE,TRUE
SS1627327252429,7,complex_dissimilar,310,1,background,background,complex,NA,2148.100000000093,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627327252429,7,complex_dissimilar,310,2,background,background,complex,NA,3033.4000000000233,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627327252429,7,complex_dissimilar,310,3,background,background,complex,NA,2217.4000000000233,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627327252429,7,complex_dissimilar,310,4,background,background,complex,NA,1325.5,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627327252429,7,complex_dissimilar,310,5,dissimilar deviant,deviant,complex,NA,6330.800000000047,forced_short,second half,1,first_deviant,5,NA,TRUE,TRUE
SS1627327252429,7,complex_dissimilar,310,6,background,background,complex,NA,1770.7000000000698,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627327252429,7,complex_dissimilar,310,7,background,background,complex,NA,155.80000000004657,forced_short,second half,1,background,5,NA,TRUE,TRUE
SS1627327324475,0,complex_dissimilar,560,1,background,background,complex,NA,4070.7999999523163,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327324475,0,complex_dissimilar,560,2,background,background,complex,NA,5316.5,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327324475,0,complex_dissimilar,560,3,background,background,complex,NA,6123.099999904633,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327324475,0,complex_dissimilar,560,4,background,background,complex,NA,6183,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327324475,0,complex_dissimilar,560,5,background,background,complex,NA,5860.200000047684,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327324475,0,complex_dissimilar,560,6,dissimilar deviant,deviant,complex,NA,4920.200000047684,forced_short,first half,1,first_deviant,6,NA,TRUE,TRUE
SS1627327324475,0,complex_dissimilar,560,7,background,background,complex,NA,2415.7999999523163,forced_short,first half,1,background,6,NA,TRUE,TRUE
SS1627327324475,1,complex_dissimilar,140,1,background,background,complex,NA,7248.399999976158,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627327324475,1,complex_dissimilar,140,2,background,background,complex,NA,4223,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627327324475,1,complex_dissimilar,140,3,background,background,complex,NA,1314.6999999284744,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627327324475,1,complex_dissimilar,140,4,dissimilar deviant,deviant,complex,NA,3103.5,forced_short,first half,2,first_deviant,4,5,TRUE,TRUE
SS1627327324475,1,complex_dissimilar,140,5,dissimilar deviant,deviant,complex,NA,3977.899999976158,forced_short,first half,2,second_deviant,4,5,TRUE,TRUE
SS1627327324475,1,complex_dissimilar,140,6,background,background,complex,NA,3987.2999999523163,forced_short,first half,2,background,4,5,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,1,background,background,complex,NA,1391.1000000238419,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,2,background,background,complex,NA,8842.200000047684,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,3,background,background,complex,NA,1589.8999999761581,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,4,background,background,complex,NA,2079,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,5,background,background,complex,NA,1604.6000000238419,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,6,background,background,complex,NA,1752.2000000476837,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,7,background,background,complex,NA,1984.8999999761581,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,2,complex_dissimilar,220,8,background,background,complex,NA,2196.8000000715256,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327324475,3,complex_dissimilar,420,1,background,background,complex,NA,4962.899999976158,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327324475,3,complex_dissimilar,420,2,background,background,complex,NA,1286.1999999284744,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327324475,3,complex_dissimilar,420,3,background,background,complex,NA,755.6999999284744,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327324475,3,complex_dissimilar,420,4,background,background,complex,NA,795,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327324475,3,complex_dissimilar,420,5,dissimilar deviant,deviant,complex,NA,523.9000000953674,forced_short,first half,1,first_deviant,5,NA,TRUE,TRUE
SS1627327324475,3,complex_dissimilar,420,6,background,background,complex,NA,441.2000000476837,forced_short,first half,1,background,5,NA,TRUE,TRUE
SS1627327324475,4,complex_dissimilar,120,1,background,background,complex,NA,3069.600000023842,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,4,complex_dissimilar,120,2,background,background,complex,NA,2529.600000023842,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,4,complex_dissimilar,120,3,dissimilar deviant,deviant,complex,NA,2942.600000023842,forced_short,second half,2,first_deviant,3,7,TRUE,TRUE
SS1627327324475,4,complex_dissimilar,120,4,background,background,complex,NA,2393.3000000715256,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,4,complex_dissimilar,120,5,background,background,complex,NA,1018.1999999284744,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,4,complex_dissimilar,120,6,background,background,complex,NA,1518.5,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,4,complex_dissimilar,120,7,dissimilar deviant,deviant,complex,NA,1603.3000000715256,forced_short,second half,2,second_deviant,3,7,TRUE,TRUE
SS1627327324475,5,complex_dissimilar,540,1,background,background,complex,NA,3445,forced_short,second half,2,background,4,5,TRUE,TRUE
SS1627327324475,5,complex_dissimilar,540,2,background,background,complex,NA,3273.899999976158,forced_short,second half,2,background,4,5,TRUE,TRUE
SS1627327324475,5,complex_dissimilar,540,3,background,background,complex,NA,2533,forced_short,second half,2,background,4,5,TRUE,TRUE
SS1627327324475,5,complex_dissimilar,540,4,dissimilar deviant,deviant,complex,NA,1768.6000000238419,forced_short,second half,2,first_deviant,4,5,TRUE,TRUE
SS1627327324475,5,complex_dissimilar,540,5,dissimilar deviant,deviant,complex,NA,2099.8000000715256,forced_short,second half,2,second_deviant,4,5,TRUE,TRUE
SS1627327324475,5,complex_dissimilar,540,6,background,background,complex,NA,1327.6999999284744,forced_short,second half,2,background,4,5,TRUE,TRUE
SS1627327324475,5,complex_dissimilar,540,7,background,background,complex,NA,1011.6000000238419,forced_short,second half,2,background,4,5,TRUE,TRUE
SS1627327324475,6,complex_dissimilar,440,1,background,background,complex,NA,2348.2000000476837,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,6,complex_dissimilar,440,2,background,background,complex,NA,1812.5,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,6,complex_dissimilar,440,3,dissimilar deviant,deviant,complex,NA,1801.5,forced_short,second half,2,first_deviant,3,7,TRUE,TRUE
SS1627327324475,6,complex_dissimilar,440,4,background,background,complex,NA,1448.1000000238419,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,6,complex_dissimilar,440,5,background,background,complex,NA,825.1000000238419,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,6,complex_dissimilar,440,6,background,background,complex,NA,1437.4000000953674,forced_short,second half,2,background,3,7,TRUE,TRUE
SS1627327324475,6,complex_dissimilar,440,7,dissimilar deviant,deviant,complex,NA,1963.7000000476837,forced_short,second half,2,second_deviant,3,7,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,1,background,background,complex,NA,801,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,2,background,background,complex,NA,3672.2999999523163,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,3,background,background,complex,NA,2347,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,4,background,background,complex,NA,1435.2999999523163,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,5,background,background,complex,NA,1522.7000000476837,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,6,background,background,complex,NA,1855,forced_short,second half,2,background,7,8,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,7,dissimilar deviant,deviant,complex,NA,4364.199999928474,forced_short,second half,2,first_deviant,7,8,TRUE,TRUE
SS1627327324475,7,complex_dissimilar,460,8,dissimilar deviant,deviant,complex,NA,1397.1999999284744,forced_short,second half,2,second_deviant,7,8,TRUE,TRUE
SS1627327379098,0,complex_dissimilar,290,1,background,background,complex,NA,2769.7999999999884,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327379098,0,complex_dissimilar,290,2,background,background,complex,NA,4002,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327379098,0,complex_dissimilar,290,3,background,background,complex,NA,9077.5,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327379098,0,complex_dissimilar,290,4,background,background,complex,NA,2967.399999999994,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327379098,0,complex_dissimilar,290,5,background,background,complex,NA,1968.0999999999767,forced_short,first half,0,background,NA,NA,TRUE,TRUE
SS1627327379098,0,complex_dissimilar,290,6,background,background,complex,NA,1049.6000000000058,forced_short,first half,0,background,NA,NA,TRUE,TRUE
